"table_name","column_name"
store_item_categories,created_by
store_item_categories,modified_date
store_item_categories,modified_by
store_item_groups,id
store_item_groups,tally_guid
store_item_groups,name
store_item_groups,created_date
store_item_groups,created_by
store_item_groups,modified_date
store_item_groups,modified_by
store_items,id
store_items,name
store_items,tally_guid
store_items,store_group
store_items,store_category
store_items,gst_rate
store_items,qty
store_items,sale_price
store_items,created_date
store_items,created_by
store_items,modified_date
store_items,modified_by
sync_settings_gst_types,id
sync_settings_gst_types,gst_name
sync_settings_gst_types,ledger_id
sync_settings_gst_types,gst_type
sync_settings_gst_types,created_by
sync_settings_gst_types,created_date
sync_settings_gst_types,modified_by
sync_settings_gst_types,modified_date
tags,id
tags,ref_id
tags,ref_type
tags,tags
tags,status
tags,created_by
tags,created_date
tags,modified_by
tags,modified_date
tally_sync_settings,id
tally_sync_settings,default_vch_type_id
tally_sync_settings,default_ledger_id
tally_sync_settings,default_group_id
tally_sync_settings,sync_with_tally
tally_sync_settings,new_stock_sync
tally_sync_settings,created_by
tally_sync_settings,created_date
tally_sync_settings,modified_by
tally_sync_settings,modified_date
trial_balance_data,id
trial_balance_data,ledger_name
trial_balance_data,ledger_id
trial_balance_data,closing_balance
trial_balance_data,closing_balance_type
trial_balance_data,year
trial_balance_data,param
user_comments,id
user_comments,ref_id
user_comments,ref_type
user_comments,comment
user_comments,created_by
user_comments,created_date
user_comments,status
user_comments,modified_by
user_comments,modified_date
user_queries,id
user_queries,query
user_queries,priority
user_queries,status
user_queries,created_by
user_queries,created_date
user_queries,modified_by
user_queries,modified_date
user_queries,query_group
user_queries,ref_id
user_queries,ref_type
user_queries,assigned_to
user_queries,title
user_queries_query_group_mapping,id
user_queries_query_group_mapping,user_query_id
user_queries_query_group_mapping,query_group_id
voucher_item_batch_allocations,id
voucher_item_batch_allocations,godown_id
voucher_item_batch_allocations,batch_name
voucher_item_batch_allocations,amount
voucher_item_batch_allocations,actual_qty
voucher_item_batch_allocations,billed_qty
voucher_item_batch_allocations,ledger_id
voucher_item_batch_allocations,master_item_id
voucher_item_batch_allocations,voucher_id
voucher_item_batch_allocations,item_type
voucher_items,id
voucher_items,item_name
voucher_items,rate
voucher_items,isscrap
voucher_items,amount
voucher_items,actual_qty
voucher_items,billed_qty
voucher_items,godown_id
voucher_items,narration
voucher_items,ledger_id
voucher_items,created_by
voucher_items,created_date
voucher_items,voucher_id
voucher_items,master_item_id
voucher_items,item_type
voucher_items,sale_order_no
voucher_items,sale_order_due_date
voucher_ledger_bank_allocations,id
voucher_ledger_bank_allocations,date
voucher_ledger_bank_allocations,instrument_date
voucher_ledger_bank_allocations,transaction_type
voucher_ledger_bank_allocations,bank_name
voucher_ledger_bank_allocations,payment_favouring
voucher_ledger_bank_allocations,transfer_mode
voucher_ledger_bank_allocations,instrument_number
voucher_ledger_bank_allocations,unique_ref_no
voucher_ledger_bank_allocations,payment_mode
voucher_ledger_bank_allocations,bank_party_name
voucher_ledger_bank_allocations,amount
voucher_ledger_bank_allocations,ledger_id
voucher_ledger_bank_allocations,voucher_id
voucher_ledger_entries,id
voucher_ledger_entries,voucher_id
voucher_ledger_entries,amount
voucher_ledger_entries,type
voucher_ledger_entries,ref_no
voucher_ledger_entries,created_by
voucher_ledger_entries,created_date
voucher_ledger_entries,modified_by
voucher_ledger_entries,modified_date
voucher_ledger_entries,ledger_id
voucher_ledger_entries,is_deemed_positive
voucher_ledger_entries,gst_overrdn_nature
voucher_ledger_entries,gst_overrdn_taxability
voucher_ledger_entries,assessable_value
voucher_ledgers_refs,id
voucher_ledgers_refs,ref_no
voucher_ledgers_refs,ref_type
voucher_ledgers_refs,amount
voucher_ledgers_refs,amount_type
voucher_ledgers_refs,ledger_id
voucher_ledgers_refs,voucher_ledger_entry_id
voucher_ledgers_refs,credit_period
voucher_ledgers_refs,ref_date
voucher_ledgers_refs,voucher_id
voucher_types_info,id
voucher_types_info,type_name
voucher_types_info,type_parent
voucher_types_info,tally_guid
voucher_types_info,total_vouchers
voucher_types_info,cancelled_vocuhers
voucher_types_info,voucher_type
voucher_types_info,reserved_name
vouchers,id
vouchers,tally_guid
vouchers,type
vouchers,narration
vouchers,amount
vouchers,transaction_date
vouchers,created_by
vouchers,created_date
vouchers,modified_by
vouchers,modified_date
vouchers,ref_no
vouchers,vch_no
vouchers,vch_type_id
vouchers,payment_mode
vouchers,instrument_number
vouchers,instrument_date
vouchers,voucher_mode
vouchers,effective_date
vouchers,supplier_invoice_no
vouchers,invoice_date
vouchers,entry_from
vouchers,sync_status
vouchers,status
vouchers,misc_ref_no
vouchers,misc_ref_no_due_date
vouchers,voucher_type
vouchers,reference
vouchers,reference_date
vouchers,party_gstin
vouchers,quick_inv_id
